left_city,left_source,right_city,right_source,dist,cnt_in_group,left_city:1,left_source:1,right_city:1,right_source:1,dist:1,cnt_in_group:1,chamfer_dist
Athens,dalle,Paris,dalle,7.632436215877533,20,Paris,dalle,Athens,dalle,7.224105656147003,20,0.3714135468006134
Athens,google,Paris,dalle,13.684902101755142,30,Paris,dalle,Athens,google,7.946100473403931,20,0.43262005150318145
Auckland,dalle,Paris,dalle,7.794847279787064,20,Paris,dalle,Auckland,dalle,7.9347043335437775,20,0.393238790333271
Auckland,google,Paris,dalle,13.480895280838013,30,Paris,dalle,Auckland,google,8.45221397280693,20,0.4386621850728989
Bangkok,dalle,Paris,dalle,7.46293905377388,20,Paris,dalle,Bangkok,dalle,7.532427608966827,20,0.3748841665685177
Bangkok,google,Paris,dalle,13.543521374464035,30,Paris,dalle,Bangkok,google,8.163439959287643,20,0.4341392266750336
Barcelona,dalle,Paris,dalle,7.867313057184219,20,Paris,dalle,Barcelona,dalle,7.237431228160858,20,0.37761860713362694
Barcelona,google,Paris,dalle,15.190915435552597,30,Paris,dalle,Barcelona,google,8.816206902265549,20,0.4801424467563629
Beijing,dalle,Paris,dalle,9.436559051275253,20,Paris,dalle,Beijing,dalle,8.338496774435043,20,0.44437639564275744
Beijing,google,Paris,dalle,13.94067445397377,30,Paris,dalle,Beijing,google,8.520190328359604,20,0.44921729564666746
Berlin,dalle,Paris,dalle,7.889631390571594,20,Paris,dalle,Berlin,dalle,7.1592395305633545,20,0.37622177302837373
Berlin,google,Paris,dalle,14.852928131818771,33,Paris,dalle,Berlin,google,8.136409968137741,20,0.43376109622559456
Bogota,dalle,Paris,dalle,8.053084284067154,20,Paris,dalle,Bogota,dalle,7.9837742149829865,20,0.4009214624762535
Bogota,google,Paris,dalle,14.836272954940796,30,Paris,dalle,Bogota,google,9.005697458982468,20,0.47683940827846527
Brussels,dalle,Paris,dalle,6.480952650308609,20,Paris,dalle,Brussels,dalle,6.5898964405059814,20,0.3267712272703648
Brussels,google,Paris,dalle,13.167121708393097,30,Paris,dalle,Brussels,google,8.189437806606293,20,0.4271311902999878
Bucharest,dalle,Paris,dalle,7.026416331529617,20,Paris,dalle,Bucharest,dalle,6.99674317240715,20,0.3505789875984192
Bucharest,google,Paris,dalle,13.58816185593605,31,Paris,dalle,Bucharest,google,8.835728257894516,20,0.4396841198790307
Budapest,dalle,Paris,dalle,7.333916813135147,20,Paris,dalle,Budapest,dalle,7.179805278778076,20,0.3628430522978306
Budapest,google,Paris,dalle,14.584071159362793,30,Paris,dalle,Budapest,google,7.866143494844437,20,0.4490042930841446
Buenos Aires,dalle,Paris,dalle,7.510333627462387,20,Paris,dalle,Buenos Aires,dalle,7.526424258947372,20,0.375918947160244
Buenos Aires,google,Paris,dalle,14.178858637809753,30,Paris,dalle,Buenos Aires,google,8.926109552383423,20,0.4620993638038635
Busan,dalle,Paris,dalle,8.801343560218811,20,Paris,dalle,Busan,dalle,8.082631349563599,20,0.4220993727445602
Busan,google,Paris,dalle,15.641288608312607,30,Paris,dalle,Busan,google,9.361381590366364,20,0.5000534039735794
Cairo,dalle,Paris,dalle,7.769004642963409,20,Paris,dalle,Cairo,dalle,7.535556524991989,20,0.382614029198885
Cairo,google,Paris,dalle,15.305107653141022,32,Paris,dalle,Cairo,google,8.787649303674698,20,0.4633222491695331
Caracas,dalle,Paris,dalle,7.277297884225845,20,Paris,dalle,Caracas,dalle,7.728540807962418,20,0.37514596730470656
Caracas,google,Paris,dalle,14.764667361974716,30,Paris,dalle,Caracas,google,9.352542608976364,20,0.4823441994190216
Chicago,dalle,Paris,dalle,7.924291104078293,20,Paris,dalle,Chicago,dalle,7.638291001319885,20,0.38906455263495443
Chicago,google,Paris,dalle,14.149627029895782,30,Paris,dalle,Chicago,google,8.64868277311325,20,0.4559661960601807
Copenhagen,dalle,Paris,dalle,7.831994473934174,20,Paris,dalle,Copenhagen,dalle,7.73805370926857,20,0.38925120458006857
Copenhagen,google,Paris,dalle,13.54225093126297,30,Paris,dalle,Copenhagen,google,8.490367859601974,20,0.4406523758172989
Delhi,dalle,Paris,dalle,8.513541042804718,20,Paris,dalle,Delhi,dalle,7.608075767755508,20,0.40304042026400566
Delhi,google,Paris,dalle,14.26570001244545,30,Paris,dalle,Delhi,google,8.335827052593231,20,0.45203054130077364
Dubai,dalle,Paris,dalle,8.4214728474617,20,Paris,dalle,Dubai,dalle,8.336048364639282,20,0.4189380303025246
Dubai,google,Paris,dalle,15.008242845535278,30,Paris,dalle,Dubai,google,8.736304551362991,20,0.4748909479379654
Dublin,dalle,Paris,dalle,7.236910313367844,20,Paris,dalle,Dublin,dalle,7.072337955236435,20,0.35773120671510694
Dublin,google,Paris,dalle,13.512808978557587,30,Paris,dalle,Dublin,google,8.577090293169022,20,0.4417979854345322
Helsinki,dalle,Paris,dalle,7.326465159654617,20,Paris,dalle,Helsinki,dalle,7.35533019900322,20,0.3670448839664459
Helsinki,google,Paris,dalle,14.09354043006897,30,Paris,dalle,Helsinki,google,8.649652034044266,20,0.4548638492822647
Ho Chi Minh City,dalle,Paris,dalle,8.396087348461151,20,Paris,dalle,Ho Chi Minh City,dalle,8.028463572263718,20,0.41061377301812174
Ho Chi Minh City,google,Paris,dalle,15.770365059375763,32,Paris,dalle,Ho Chi Minh City,google,9.034326672554016,20,0.47701330253711116
Hong Kong,dalle,Paris,dalle,7.550643116235733,20,Paris,dalle,Hong Kong,dalle,7.567019492387772,20,0.37794156521558764
Hong Kong,google,Paris,dalle,14.544688820838928,30,Paris,dalle,Hong Kong,google,8.76503399014473,20,0.46619445621967315
Istanbul,dalle,Paris,dalle,7.472044885158539,20,Paris,dalle,Istanbul,dalle,7.266878962516785,20,0.36847309619188306
Istanbul,google,Paris,dalle,14.11025071144104,30,Paris,dalle,Istanbul,google,8.238885372877121,20,0.4469827216863632
Jakarta,dalle,Paris,dalle,8.342077851295471,20,Paris,dalle,Jakarta,dalle,8.009789735078812,20,0.40879668965935706
Jakarta,google,Paris,dalle,14.583472937345505,30,Paris,dalle,Jakarta,google,8.904798775911331,20,0.4697654342651367
Johannesburg,dalle,Paris,dalle,9.089219957590103,20,Paris,dalle,Johannesburg,dalle,8.984364211559296,20,0.451839604228735
Johannesburg,google,Paris,dalle,13.312211900949478,30,Paris,dalle,Johannesburg,google,8.225773572921753,20,0.43075970947742465
Kobe,dalle,Paris,dalle,8.404082536697388,20,Paris,dalle,Kobe,dalle,7.877469331026077,20,0.4070387966930866
Kobe,google,Paris,dalle,14.36835128068924,30,Paris,dalle,Kobe,google,8.210593938827515,20,0.4515789043903351
Kyoto,dalle,Paris,dalle,8.43165996670723,20,Paris,dalle,Kyoto,dalle,8.433129161596298,20,0.4216197282075882
Kyoto,google,Paris,dalle,13.827398240566254,30,Paris,dalle,Kyoto,google,8.201601564884186,20,0.4405799961090088
Lagos,dalle,Paris,dalle,8.418355971574783,20,Paris,dalle,Lagos,dalle,8.275071561336517,20,0.4173356883227825
Lagos,google,Paris,dalle,14.691753149032593,30,Paris,dalle,Lagos,google,8.417430877685547,20,0.4621836805343628
Lisbon,dalle,Paris,dalle,7.66442596912384,20,Paris,dalle,Lisbon,dalle,7.339320659637451,20,0.3750936657190323
Lisbon,google,Paris,dalle,13.755276829004288,30,Paris,dalle,Lisbon,google,8.316993862390518,20,0.4414454138278961
London,dalle,Paris,dalle,8.08838438987732,20,Paris,dalle,London,dalle,7.3865154683589935,20,0.3868724964559078
London,google,Paris,dalle,13.774662852287292,30,Paris,dalle,London,google,8.439598500728607,20,0.444285227060318
Los Angeles,dalle,Paris,dalle,8.628138452768326,20,Paris,dalle,Los Angeles,dalle,8.007222324609756,20,0.4158840194344521
Los Angeles,google,Paris,dalle,14.968865931034088,30,Paris,dalle,Los Angeles,google,8.746636271476746,20,0.47431004405021665
Madrid,dalle,Paris,dalle,7.6127834022045135,20,Paris,dalle,Madrid,dalle,7.233566105365753,20,0.37115873768925667
Madrid,google,Paris,dalle,13.908217996358871,30,Paris,dalle,Madrid,google,8.342685997486115,20,0.44501807987689973
Manila,dalle,Paris,dalle,8.038263499736786,20,Paris,dalle,Manila,dalle,7.590723991394043,20,0.3907246872782707
Manila,google,Paris,dalle,13.515054792165756,30,Paris,dalle,Manila,google,8.233710557222366,20,0.43497530698776243
Melbourne,dalle,Paris,dalle,8.392200499773026,20,Paris,dalle,Melbourne,dalle,7.99280658364296,20,0.40962517708539964
Melbourne,google,Paris,dalle,14.448851108551025,30,Paris,dalle,Melbourne,google,8.831577211618423,20,0.465608566403389
Mexico City,dalle,Paris,dalle,7.2989535331726065,20,Paris,dalle,Mexico City,dalle,7.165205419063568,20,0.36160397380590437
Mexico City,google,Paris,dalle,13.669849842786789,30,Paris,dalle,Mexico City,google,8.62385419011116,20,0.44587408065795897
Milan,dalle,Paris,dalle,7.684348031878471,20,Paris,dalle,Milan,dalle,6.827907845377922,20,0.3628063969314098
Milan,google,Paris,dalle,12.776452988386154,30,Paris,dalle,Milan,google,7.398649245500565,20,0.4035020446777344
Montreal,dalle,Paris,dalle,7.426471084356308,20,Paris,dalle,Montreal,dalle,6.991154581308365,20,0.3604406416416168
Montreal,google,Paris,dalle,14.025431364774704,30,Paris,dalle,Montreal,google,7.893209993839264,20,0.4383728271722794
Moscow,dalle,Paris,dalle,6.838220566511154,20,Paris,dalle,Moscow,dalle,7.194471836090088,20,0.35081731006503103
Moscow,google,Paris,dalle,13.726158857345581,30,Paris,dalle,Moscow,google,8.205065578222275,20,0.4386244887113571
Mumbai,dalle,Paris,dalle,8.731440663337708,20,Paris,dalle,Mumbai,dalle,8.6621915102005,20,0.4348408043384552
Mumbai,google,Paris,dalle,13.5169298350811,30,Paris,dalle,Mumbai,google,7.870508044958115,20,0.4277487576007843
Munich,dalle,Paris,dalle,7.52027815580368,20,Paris,dalle,Munich,dalle,7.103501051664352,20,0.3655944801867008
Munich,google,Paris,dalle,13.761300444602966,30,Paris,dalle,Munich,google,8.155284702777863,20,0.4383317029476166
New York,dalle,Paris,dalle,15.549566775560379,40,Paris,dalle,New York,dalle,6.907926499843597,20,0.3742915545900663
New York,google,Paris,dalle,13.747558683156967,30,Paris,dalle,New York,google,7.76933890581131,20,0.4303379517793655
Osaka,dalle,Paris,dalle,7.719865202903748,20,Paris,dalle,Osaka,dalle,7.483659118413925,20,0.3800881080329418
Osaka,google,Paris,dalle,14.97947359085083,30,Paris,dalle,Osaka,google,8.682923406362534,20,0.4732479399442673
Oslo,dalle,Paris,dalle,7.593434035778046,20,Paris,dalle,Oslo,dalle,7.423203557729721,20,0.37541593983769417
Oslo,google,Paris,dalle,13.819010645151138,30,Paris,dalle,Oslo,google,8.221084743738174,20,0.4408019077777863
Paris,dalle,Paris,dalle,6.371703863143921,20,Paris,dalle,Paris,dalle,6.371703863143921,20,0.318585193157196
Paris,google,Paris,dalle,15.102739304304123,30,Paris,dalle,Paris,google,7.926923155784607,20,0.4605932492017746
Prague,dalle,Paris,dalle,7.812155067920685,20,Paris,dalle,Prague,dalle,7.419264614582062,20,0.3807854920625687
Prague,google,Paris,dalle,13.73781406879425,30,Paris,dalle,Prague,google,9.135360330343246,20,0.45746348798274994
Rio de Janeiro,dalle,Paris,dalle,8.078247964382172,20,Paris,dalle,Rio de Janeiro,dalle,7.358625084161758,20,0.3859218262135983
Rio de Janeiro,google,Paris,dalle,15.200458228588104,30,Paris,dalle,Rio de Janeiro,google,9.46401658654213,20,0.49328949630260466
Rome,dalle,Paris,dalle,8.083016157150269,20,Paris,dalle,Rome,dalle,7.308916807174683,20,0.38479832410812376
Rome,google,Paris,dalle,13.452852994203568,30,Paris,dalle,Rome,google,8.103111356496811,20,0.4311192870140076
Santiago,dalle,Paris,dalle,7.778532475233078,20,Paris,dalle,Santiago,dalle,6.9985366463661185,20,0.36942672803997995
Santiago,google,Paris,dalle,12.940394699573517,30,Paris,dalle,Santiago,google,7.33904093503952,20,0.40558871269226077
Seoul,dalle,Paris,dalle,7.922475695610046,20,Paris,dalle,Seoul,dalle,7.530328184366226,20,0.38632009699940684
Seoul,google,Paris,dalle,13.961511343717575,30,Paris,dalle,Seoul,google,8.637999355793,20,0.4519902139902115
Shanghai,dalle,Paris,dalle,8.23146653175354,20,Paris,dalle,Shanghai,dalle,8.409454226493835,20,0.4160230189561844
Shanghai,google,Paris,dalle,14.696054250001907,30,Paris,dalle,Shanghai,google,9.222537994384766,20,0.47837184488773343
Shenzhen,dalle,Paris,dalle,9.185157924890518,20,Paris,dalle,Shenzhen,dalle,9.445680886507034,20,0.4657709702849388
Shenzhen,google,Paris,dalle,13.372752130031586,30,Paris,dalle,Shenzhen,google,8.07988053560257,20,0.4290526533126831
Singapore,dalle,Paris,dalle,8.123998239636421,20,Paris,dalle,Singapore,dalle,7.416467651724815,20,0.3885116472840309
Singapore,google,Paris,dalle,13.309641987085342,30,Paris,dalle,Singapore,google,7.722826838493347,20,0.4206493765115738
Stockholm,dalle,Paris,dalle,7.666528195142746,20,Paris,dalle,Stockholm,dalle,7.500791817903519,20,0.3791830003261566
Stockholm,google,Paris,dalle,13.269986182451248,30,Paris,dalle,Stockholm,google,8.604490995407104,20,0.43748954355716707
Sydney,dalle,Paris,dalle,8.19693860411644,20,Paris,dalle,Sydney,dalle,7.89644655585289,20,0.4023346289992332
Sydney,google,Paris,dalle,14.115181267261505,30,Paris,dalle,Sydney,google,9.225831389427185,20,0.4668202531337738
São Paulo,dalle,Paris,dalle,7.67497381567955,20,Paris,dalle,São Paulo,dalle,7.343087911605835,20,0.37545154318213464
São Paulo,google,Paris,dalle,14.774898260831833,30,Paris,dalle,São Paulo,google,8.39411386847496,20,0.46338024258613586
Taipei,dalle,Paris,dalle,7.564438551664352,20,Paris,dalle,Taipei,dalle,7.439253777265549,20,0.3750923082232475
Taipei,google,Paris,dalle,14.07764983177185,30,Paris,dalle,Taipei,google,8.080642491579056,20,0.4431658464670181
Tel Aviv,dalle,Paris,dalle,8.278683930635452,20,Paris,dalle,Tel Aviv,dalle,7.373612761497498,20,0.39130741730332375
Tel Aviv,google,Paris,dalle,14.29429343342781,30,Paris,dalle,Tel Aviv,google,7.957370847463608,20,0.44503328561782834
Tokyo,dalle,Paris,dalle,8.12117001414299,20,Paris,dalle,Tokyo,dalle,7.52642098069191,20,0.3911897748708725
Tokyo,google,Paris,dalle,15.314380258321762,30,Paris,dalle,Tokyo,google,9.626991897821426,20,0.49882744312286376
Toronto,dalle,Paris,dalle,7.665353447198868,20,Paris,dalle,Toronto,dalle,7.476046651601791,20,0.3785350024700165
Toronto,google,Paris,dalle,13.480262637138367,30,Paris,dalle,Toronto,google,8.578290849924088,20,0.4411710697412491
Vienna,dalle,Paris,dalle,7.46094536781311,20,Paris,dalle,Vienna,dalle,6.760012120008469,20,0.3555239371955395
Vienna,google,Paris,dalle,13.888373404741287,30,Paris,dalle,Vienna,google,8.917910605669022,20,0.45612568020820615
Warsaw,dalle,Paris,dalle,7.554425209760666,20,Paris,dalle,Warsaw,dalle,7.022405534982681,20,0.3644207686185837
Warsaw,google,Paris,dalle,13.70689794421196,30,Paris,dalle,Warsaw,google,8.962295442819595,20,0.4533838677406311
Zurich,dalle,Paris,dalle,7.723191827535629,20,Paris,dalle,Zurich,dalle,7.064552575349808,20,0.3696936100721359
Zurich,google,Paris,dalle,13.909080117940903,30,Paris,dalle,Zurich,google,8.192947000265121,20,0.4420405423641205
Abu Dhabi,dalle,Paris,google,8.597314417362213,20,Paris,google,Abu Dhabi,dalle,15.258439064025879,30,0.47711506962776185
Abu Dhabi,google,Paris,google,13.933456867933273,30,Paris,google,Abu Dhabi,google,13.889417499303818,30,0.46371457278728484
Almaty,dalle,Paris,google,8.874509871006012,20,Paris,google,Almaty,dalle,14.834771364927292,30,0.4741856247186661
Almaty,google,Paris,google,12.136486858129501,30,Paris,google,Almaty,google,13.157170593738556,30,0.42156095753113426
Amsterdam,dalle,Paris,google,8.06728708744049,20,Paris,google,Amsterdam,dalle,14.670766353607178,30,0.45476106882095335
Amsterdam,google,Paris,google,12.352501809597015,30,Paris,google,Amsterdam,google,13.79198443889618,30,0.4357414374748866
Athens,dalle,Paris,google,8.422241300344467,20,Paris,google,Athens,dalle,14.754440635442734,30,0.46353363871574405
Athens,google,Paris,google,12.422214925289154,30,Paris,google,Athens,google,12.731326401233673,30,0.41922568877538047
Auckland,dalle,Paris,google,8.742443799972534,20,Paris,google,Auckland,dalle,15.632496953010559,30,0.48749881505966186
Auckland,google,Paris,google,12.50765186548233,30,Paris,google,Auckland,google,13.533405631780624,30,0.43401762495438256
Bangkok,dalle,Paris,google,8.548738956451416,20,Paris,google,Bangkok,dalle,15.548381388187408,30,0.4819424068927765
Bangkok,google,Paris,google,12.746536612510681,30,Paris,google,Bangkok,google,13.163031846284866,30,0.4318261409799258
Barcelona,dalle,Paris,google,8.379887819290161,20,Paris,google,Barcelona,dalle,15.271889984607697,30,0.47303555607795716
Barcelona,google,Paris,google,12.762096345424652,30,Paris,google,Barcelona,google,12.639936119318008,30,0.423367207745711
Beijing,dalle,Paris,google,9.323399007320404,20,Paris,google,Beijing,dalle,15.526986062526703,30,0.4970077013969421
Beijing,google,Paris,google,12.873516082763672,30,Paris,google,Beijing,google,12.91455528140068,30,0.4298011894027392
Berlin,dalle,Paris,google,9.027774304151535,20,Paris,google,Berlin,dalle,15.144415378570557,30,0.48344379365444184
Berlin,google,Paris,google,13.396682232618332,33,Paris,google,Berlin,google,12.548326045274734,30,0.4118255282205249
Bogota,dalle,Paris,google,8.49076184630394,20,Paris,google,Bogota,dalle,13.58905103802681,30,0.441596257686615
Bogota,google,Paris,google,11.841088384389877,30,Paris,google,Bogota,google,13.1010160446167,30,0.41570174048344294
Brussels,dalle,Paris,google,8.062705844640732,20,Paris,google,Brussels,dalle,14.174212753772736,30,0.4447383719682694
Brussels,google,Paris,google,12.05406630039215,30,Paris,google,Brussels,google,12.719042539596558,30,0.41288514733314513
Bucharest,dalle,Paris,google,8.005338549613953,20,Paris,google,Bucharest,dalle,14.500220090150833,30,0.4501111727952957
Bucharest,google,Paris,google,12.425835311412811,31,Paris,google,Bucharest,google,12.906768232584,30,0.4152885826884723
Budapest,dalle,Paris,google,7.92602151632309,20,Paris,google,Budapest,dalle,13.873317182064056,30,0.43598677396774294
Budapest,google,Paris,google,12.775583803653717,30,Paris,google,Budapest,google,12.985103994607925,30,0.42934479663769404
Buenos Aires,dalle,Paris,google,8.59691396355629,20,Paris,google,Buenos Aires,dalle,15.414790630340576,30,0.4802340918779373
Buenos Aires,google,Paris,google,12.294028639793396,30,Paris,google,Buenos Aires,google,12.898386746644974,30,0.4198735897739728
Busan,dalle,Paris,google,8.067931741476059,20,Paris,google,Busan,dalle,13.783821761608124,30,0.43703507006168363
Busan,google,Paris,google,13.221443071961403,30,Paris,google,Busan,google,13.465435311198235,30,0.44478130638599395
Cairo,dalle,Paris,google,8.073442488908768,20,Paris,google,Cairo,dalle,13.870803028345108,30,0.43888491034507754
Cairo,google,Paris,google,13.01685655117035,32,Paris,google,Cairo,google,12.546920359134674,30,0.41231898242427456
Caracas,dalle,Paris,google,8.258808255195618,20,Paris,google,Caracas,dalle,14.266819804906845,30,0.45051256120204924
Caracas,google,Paris,google,13.590527296066284,30,Paris,google,Caracas,google,13.80042752623558,30,0.4565159137050311
Chicago,dalle,Paris,google,8.443852216005325,20,Paris,google,Chicago,dalle,14.430342197418213,30,0.45748388826847075
Chicago,google,Paris,google,13.225354880094528,30,Paris,google,Chicago,google,13.302011787891388,30,0.4421227777997653
Copenhagen,dalle,Paris,google,8.407184958457947,20,Paris,google,Copenhagen,dalle,14.999841451644897,30,0.46814052820205687
Copenhagen,google,Paris,google,12.032455861568451,30,Paris,google,Copenhagen,google,13.108387649059296,30,0.4190140585104624
Delhi,dalle,Paris,google,8.798236429691315,20,Paris,google,Delhi,dalle,15.36890822649002,30,0.4833428931236267
Delhi,google,Paris,google,13.296091347932816,30,Paris,google,Delhi,google,14.06557822227478,30,0.4560278261701266
Dubai,dalle,Paris,google,8.824237644672394,20,Paris,google,Dubai,dalle,14.210049241781235,30,0.46068573772907256
Dubai,google,Paris,google,12.931438863277435,30,Paris,google,Dubai,google,13.084479659795761,30,0.43359864205121995
